criterion,constraints,parameters,algorithm,value
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_xnes,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_xnes,
sum_of_squares,[],x_1,pygmo_ihs,-2.5163595108543417e-08
sum_of_squares,[],x_2,pygmo_ihs,-3.4147852207487125e-05
sum_of_squares,[],x_3,pygmo_ihs,-2.05518688134585e-05
trid,[],x_1,pygmo_ihs,3.0000045497778887
trid,[],x_2,pygmo_ihs,4.000016058588371
trid,[],x_3,pygmo_ihs,3.000012815138453
rotated_hyper_ellipsoid,[],x_1,pygmo_ihs,1.6068033396619115e-05
rotated_hyper_ellipsoid,[],x_2,pygmo_ihs,1.868105620509559e-05
rotated_hyper_ellipsoid,[],x_3,pygmo_ihs,-2.0942297086038557e-05
rosenbrock,[],x_1,pygmo_ihs,1.434507451312689
rosenbrock,[],x_2,pygmo_ihs,2.058574822721432
rosenbrock,[],x_3,pygmo_ihs,4.240483269119605
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_ihs,1.0
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_ihs,-1.1632551375899816e-05
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_ihs,5.00013240709318e-06
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_ihs,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_ihs,2.666667077554585
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_ihs,2.333327262550104
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_ihs,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_ihs,-6.459836683660178e-06
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_ihs,1.0709201812800941e-06
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_ihs,1.0
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_ihs,1.000024555909813
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_ihs,1.0000555646185108
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_ihs,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_ihs,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_ihs,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_ihs,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_ihs,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_ihs,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_ihs,-7.223447853307057e-07
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_ihs,-7.223447853307057e-07
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_ihs,-7.223447853307057e-07
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_ihs,3.000000513442409
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_ihs,3.000000513442409
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_ihs,3.000000513442409
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_ihs,2.2581203824510968e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_ihs,2.2581203824510968e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_ihs,2.2581203824510968e-06
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_ihs,0.9999999514432604
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_ihs,0.9999999514432604
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_ihs,0.9999999514432604
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_ihs,-1.543034977547833e-05
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_ihs,-1.543034977547833e-05
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_ihs,-2.768429761136119e-05
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_ihs,3.333339093113985
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_ihs,3.333339093113985
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_ihs,2.666664751327453
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_ihs,-1.0325989475589056e-05
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_ihs,-1.0325989475589056e-05
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_ihs,1.8598985597853477e-05
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_ihs,0.9999951625476348
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_ihs,0.9999951625476348
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_ihs,0.999988736414064
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_ihs,6.089829869103846e-06
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_ihs,1.4546847649430115e-05
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_ihs,4.089266234567304e-06
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_ihs,1.5000516350392106
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_ihs,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_ihs,1.5000253731020647
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_ihs,6.415780446909463e-07
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_ihs,8.083428909780976e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_ihs,8.474874536806342e-06
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_ihs,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_ihs,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_ihs,1.0
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_ihs,2.0297201971264002e-05
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_ihs,5.543427522514492e-06
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_ihs,1.1824702184382755e-05
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_ihs,2.3334119205669577
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_ihs,2.6667408219834132
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_ihs,1.0
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_ihs,6.133542776404243e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_ihs,2.3833950627481342e-06
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_ihs,-1.620315611757801e-06
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_ihs,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_ihs,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_ihs,1.0
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_ihs,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_ihs,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_ihs,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_ihs,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_ihs,
sum_of_squares,[],x_1,pygmo_sea,-0.004208985043888447
sum_of_squares,[],x_2,pygmo_sea,0.0015067804112049998
sum_of_squares,[],x_3,pygmo_sea,-0.0036698289120966616
trid,[],x_1,pygmo_sea,2.9818245449183323
trid,[],x_2,pygmo_sea,3.9768236954494807
trid,[],x_3,pygmo_sea,2.9866672278840203
rotated_hyper_ellipsoid,[],x_1,pygmo_sea,0.009648959190514006
rotated_hyper_ellipsoid,[],x_2,pygmo_sea,0.0007097577577948044
rotated_hyper_ellipsoid,[],x_3,pygmo_sea,-0.0015378690653715663
rosenbrock,[],x_1,pygmo_sea,1.413187004633154
rosenbrock,[],x_2,pygmo_sea,1.99921829862522
rosenbrock,[],x_3,pygmo_sea,3.992163718868122
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_sea,1.0
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_sea,0.0019377794105253086
sum_of_squares,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_sea,-0.006241650066279192
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_sea,1.0
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_sea,2.653066029047144
trid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_sea,2.3175750627519607
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_sea,1.0
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_sea,0.0006796561258779478
rotated_hyper_ellipsoid,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_sea,-0.003083493900795986
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_1,pygmo_sea,1.0
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_2,pygmo_sea,1.0691512872901503
rosenbrock,"[{'loc': 'x_1', 'type': 'fixed', 'value': 1}]",x_3,pygmo_sea,1.1443707530092355
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_1,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_2,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'probability'}]",x_3,pygmo_sea,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_sea,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_sea,
sum_of_squares,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_sea,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_sea,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_sea,
trid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_sea,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_1,pygmo_sea,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_2,pygmo_sea,
rosenbrock,"[{'loc': ['x_2', 'x_3'], 'type': 'increasing'}]",x_3,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_sea,
trid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_sea,
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_1,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_2,pygmo_sea,
rosenbrock,"[{'loc': ['x_1', 'x_2'], 'type': 'decreasing'}]",x_3,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_sea,-0.0007739498207772755
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_sea,-0.0007739498207772755
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_sea,-0.0007739498207772755
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_sea,2.9995887160044967
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_sea,2.9995887160044967
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_sea,2.9995887160044967
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_sea,0.00018495075112223702
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_sea,0.00018495075112223702
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_sea,0.00018495075112223702
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_1,pygmo_sea,0.9993457418652384
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_2,pygmo_sea,0.9993457418652384
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'equality'}]",x_3,pygmo_sea,0.9993457418652384
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_sea,-0.0018853004478618372
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_sea,-0.0018853004478618372
sum_of_squares,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_sea,-0.0005918237811615157
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_sea,3.3270770485418235
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_sea,3.3270770485418235
trid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_sea,2.6706066159729906
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_sea,-0.001778234668853962
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_sea,-0.001778234668853962
rotated_hyper_ellipsoid,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_sea,0.0013722989581790301
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_1,pygmo_sea,0.9874495927532801
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_2,pygmo_sea,0.9874495927532801
rosenbrock,"[{'locs': ['x_1', 'x_2'], 'type': 'pairwise_equality'}]",x_3,pygmo_sea,0.9698488261531626
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_sea,0.014325586867978453
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_sea,0.00014944175419606687
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_sea,0.0024265562277728976
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_sea,1.4988538469448054
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_sea,1.0
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_sea,1.5013896370412372
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_sea,0.0008644056481295391
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_sea,0.0008208032503136398
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_sea,0.0022012647815173496
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_1,pygmo_sea,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_2,pygmo_sea,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'covariance'}]",x_3,pygmo_sea,1.0
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_sea,0.003116922260677931
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_sea,0.0011229654845248329
sum_of_squares,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_sea,3.5667017878937564e-05
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_sea,2.3389026949029663
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_sea,2.6687047060366345
trid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_sea,0.9982574284379702
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_sea,0.0035836364907554322
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_sea,0.0018318341822566352
rotated_hyper_ellipsoid,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_sea,-0.00014254703759930545
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_1,pygmo_sea,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_2,pygmo_sea,1.0
rosenbrock,"[{'loc': ['x_1', 'x_2', 'x_3'], 'type': 'sdcorr'}]",x_3,pygmo_sea,1.0
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_1,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_2,pygmo_sea,
sum_of_squares,"[{'loc': ['x_1', 'x_2'], 'type': 'linear', 'weights': [1, 2], 'value': 4}]",x_3,pygmo_sea,
